"Year","state","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","JOBS_1000","H_MEAN","Mean_Salary","H_PCT10","H_PCT90","H_MEDIAN","A_PCT10","A_PCT90","Median_Salary","Keyword"
"2011",NA,"15-1141","database administrators",NA,"10920","0.77800000000000002","39.939999999999998","83080","20.969999999999999","63.130000000000003","38.219999999999999","43610","131310","79490","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"7860","0.56000000000000005","40.859999999999999","84980","24.5","61.969999999999999","38.130000000000003","50960","128900","79300","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"2179060","1000","22.84","47510","8.7899999999999991","42.850000000000001","17.82","18270","89130","37070","All US Occupations"
"2011",NA,"15-1111","computer and information research scientists",NA,"300","0.14000000000000001","45.920000000000002","95520","26.530000000000001","67.890000000000001","43.68","55190","141220","90840","Machine Learning"
"2011",NA,"15-1141","database administrators",NA,"2410","1.107","38.340000000000003","79750","20.620000000000001","57.119999999999997","37.659999999999997","42890","118810","78340","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"1350","0.622","40.009999999999998","83220","23","60.609999999999999","38.840000000000003","47850","126080","80790","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"1608820","1000","25.399999999999999","52830","9.3100000000000005","45.57","19.870000000000001","19360","94780","41320","All US Occupations"
"2011",NA,"15-1111","computer and information research scientists",NA,"210","0.128","47.710000000000001","99240","27.27","74.950000000000003","43.939999999999998","56720","155900","91400","Machine Learning"
"2011",NA,"15-1141","database administrators",NA,"1340","0.83199999999999996","39.170000000000002","81480","21.539999999999999","57.07","39.039999999999999","44800","118710","81190","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"760","0.47399999999999998","38.390000000000001","79850","21.949999999999999","55.979999999999997","35.82","45660","116440","74500","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"403430","1000","22.800000000000001","47420","8.7200000000000006","42.82","17.399999999999999","18130","89070","36180","All US Occupations"
"2011",NA,"15-1111","computer and information research scientists",NA,"100","0.24199999999999999","42.43","88260","27.02","57.109999999999999","41.350000000000001","56210","118790","86000","Machine Learning"
"2011",NA,"15-1141","database administrators",NA,"500","1.246","40.359999999999999","83940","22.370000000000001","57.469999999999999","41.07","46540","119540","85430","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"250","0.60999999999999999","33.5","69680","20.93","51.219999999999999","31.699999999999999","43540","106540","65940","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"644730","1000","35.840000000000003","74540","11.41","68.349999999999994","29.41","23730","142170","61180","All US Occupations"
"2011",NA,"15-1111","computer and information research scientists",NA,"360","0.55500000000000005","54.240000000000002","112810","37.399999999999999","74.760000000000005","53.869999999999997","77800","155500","112050","Machine Learning"
"2011",NA,"15-1141","database administrators",NA,"1190","1.8440000000000001","38.850000000000001","80800","21.640000000000001","56.100000000000001","38.68","45000","116690","80450","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"1750","2.7160000000000002","46.350000000000001","96410","23.960000000000001","70.769999999999996","44.710000000000001","49830","147210","93000","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"7151700","1000","19.59","40750","8.3800000000000008","35.710000000000001","14.789999999999999","17440","74270","30770","All US Occupations"
"2011",NA,"15-1111","computer and information research scientists",NA,"580","0.081000000000000003","43.240000000000002","89930","29.48","57.369999999999997","41.969999999999999","61310","119330","87290","Machine Learning"
"2011",NA,"15-1141","database administrators",NA,"4800","0.67100000000000004","35.020000000000003","72840","20.129999999999999","52.149999999999999","34.549999999999997","41870","108470","71870","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"6870","0.96099999999999997","27.18","56530","16.530000000000001","42.229999999999997","25.02","34390","87830","52050","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"3779250","1000","20.48","42590","8.3100000000000005","37.649999999999999","15.25","17280","78310","31720","All US Occupations"
"2011",NA,"15-1111","computer and information research scientists",NA,"660","0.17299999999999999","45.380000000000003","94390","29.84","63.609999999999999","43.890000000000001","62070","132310","91300","Machine Learning"
"2011",NA,"15-1141","database administrators",NA,"3680","0.97399999999999998","39.049999999999997","81230","22.149999999999999","57.100000000000001","38.729999999999997","46070","118760","80560","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"1810","0.47899999999999998","32.869999999999997","68370","18.280000000000001","51.5","30.949999999999999","38030","107110","64370","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"577220","1000","21.440000000000001","44600","8.8499999999999996","38.729999999999997","17.440000000000001","18410","80570","36270","All US Occupations"
"2011",NA,"15-1111","computer and information research scientists",NA,"70","0.12","50.689999999999998","105440","38.229999999999997","68.900000000000006","49.18","79510","143300","102300","Machine Learning"
"2011",NA,"15-1141","database administrators",NA,"250","0.42599999999999999","33.509999999999998","69710","18.140000000000001","58.560000000000002","31.73","37720","121810","65990","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"210","0.35699999999999998","39.32","81780","22.140000000000001","60.869999999999997","35.340000000000003","46050","126610","73500","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"592730","1000","18.52","38520","8.3300000000000001","33.579999999999998","14.51","17320","69850","30170","All US Occupations"
"2011",NA,"15-1141","database administrators",NA,"240","0.40400000000000003","33.539999999999999","69750","18.02","53.219999999999999","31.809999999999999","37480","110690","66160","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"340","0.57099999999999995","33.780000000000001","70260","19.670000000000002","49.520000000000003","32.710000000000001","40910","102990","68040","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"5574180","1000","22.379999999999999","46550","8.9800000000000004","41.950000000000003","16.949999999999999","18670","87250","35260","All US Occupations"
"2011",NA,"15-1111","computer and information research scientists",NA,"700","0.126","51.359999999999999","106820","29.960000000000001","76.739999999999995","48.719999999999999","62310","159630","101340","Machine Learning"
"2011",NA,"15-1141","database administrators",NA,"4410","0.79200000000000004","38.270000000000003","79600","21.879999999999999","55.75","37.890000000000001","45510","115960","78800","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"1350","0.24299999999999999","35.780000000000001","74420","20.350000000000001","54.600000000000001","33.75","42330","113570","70190","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"2758100","1000","19.079999999999998","39700","8.3900000000000006","34.119999999999997","15.039999999999999","17460","70970","31280","All US Occupations"
"2011",NA,"15-1111","computer and information research scientists",NA,"**","**","46.810000000000002","97370","27.449999999999999","71.170000000000002","44.130000000000003","57110","148040","91790","Machine Learning"
"2011",NA,"15-1141","database administrators",NA,"1840","0.66700000000000004","31.129999999999999","64750","15.619999999999999","47.670000000000002","30.969999999999999","32500","99160","64420","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"960","0.34799999999999998","33.509999999999998","69700","19.120000000000001","46.68","32.490000000000002","39770","97100","67590","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"1449110","1000","18.66","38820","8.4399999999999995","32.560000000000002","14.99","17560","67720","31180","All US Occupations"
"2011",NA,"15-1141","database administrators",NA,"960","0.66300000000000003","33.409999999999997","69500","18.5","45.119999999999997","34.659999999999997","38490","93850","72100","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"890","0.61099999999999999","29.93","62250","19.440000000000001","45.880000000000003","28.02","40430","95440","58290","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"1308070","1000","19.239999999999998","40030","8.3800000000000008","34.710000000000001","14.82","17430","72200","30820","All US Occupations"
"2011",NA,"15-1111","computer and information research scientists",NA,"80","0.065000000000000002","39.200000000000003","81540","22.100000000000001","55.280000000000001","39.259999999999998","45970","114980","81660","Machine Learning"
"2011",NA,"15-1141","database administrators",NA,"940","0.71999999999999997","35.18","73180","19.850000000000001","52.729999999999997","34.259999999999998","41280","109670","71260","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"420","0.32100000000000001","40.200000000000003","83610","24.010000000000002","57.920000000000002","40.049999999999997","49940","120460","83310","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"1732870","1000","18.579999999999998","38640","8.3000000000000007","32.909999999999997","14.619999999999999","17270","68450","30420","All US Occupations"
"2011",NA,"15-1141","database administrators",NA,"1170","0.67700000000000005","31.399999999999999","65320","17.52","48.689999999999998","30.670000000000002","36450","101280","63780","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"430","0.247","31.02","64530","18.469999999999999","46.859999999999999","28.239999999999998","38410","97460","58740","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"1839780","1000","18.649999999999999","38780","8.25","33.219999999999999","14.77","17150","69090","30730","All US Occupations"
"2011",NA,"15-1111","computer and information research scientists",NA,"40","0.024","39.619999999999997","82400","24.84","61.43","36.640000000000001","51660","127770","76210","Machine Learning"
"2011",NA,"15-1141","database administrators",NA,"400","0.218","30.809999999999999","64080","19.699999999999999","45.090000000000003","29.690000000000001","40970","93780","61750","Data Engineering"
"2011",NA,"15-2031","operations research analysts",NA,"630","0.34399999999999997","25.43","52890","11.85","42.380000000000003","21.219999999999999","24640","88160","44140","Data Analytics"
"2011",NA,"00-0000","all occupations",NA,"575640","1000","19.32","40190","8.7599999999999998","33.380000000000003","15.630000000000001","18220","69430","32510","All US Occupations"
